,Comment,timestamp,sentiment,sentiment_label,year_month,HF_Sentiment,HF_Score_Confidence
631,Why is this Trump video interuppting my compilation of 173 unskippable 30 second ads?,2016-07-29 09:04:31+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9994984865188599
632,"Listen to his speech, this is the speech of a ""mad man"", he says he will give millions of jobs to Americans,whilst he has sacked many of his own employees.....he is a waste of time,another AMERICAN ASSHOLE.",2016-07-29 08:44:08+00:00,-0.7184,Negative,2016-07,NEGATIVE,0.9995012283325195
633,The only thing we have to fear is fear itself.,2016-07-29 08:27:35+00:00,-0.7506,Negative,2016-07,NEGATIVE,0.9178051948547363
634,THIS SPEECH IS UTTER SHIT,2016-07-29 07:35:12+00:00,-0.5984,Negative,2016-07,NEGATIVE,0.9994634985923767
635,"I wonder if TRUMP have any ""off shore"" bank accounts? 

The reason ""why"" I ask is because he appears to be soooo PRO AMERICA. 

If he is so PRO AMERICA, wouldn't he want to keep his MONIES  on ""American"" soil, regardless to how much tax you have to pay on your investments/funds, etc.?

I also wonder ""if"" all of the jobs created by Donald Trump is on ""American soil"" or does he OUT SOURCE? 

If he is utilizing out sourcing wouldn't he be taking JOBS away from ""American"" citizens by allowing foreigners to fill the positions abroad?

Doesn't Donald Trump own buildings in other countries, other than America? When he built those buildings did he ""SEND"" Americans over there to construct those buildings? If he didn't, isn't that taking JOBS away from American laborers/workers?

How far do ""EVERYTHING AMERICAN"" go with Donald Trump?

Is it a possibilty that TRUMP just want to see his name on another building-preferrably in the WHITE HOUSE. 

Does he want to be PRESIDENT because a part of him would like to see the TRUMP name in the history books? 

He does appear to love BRANDING! He loves his ""name"" in lights, on buildings, etc.

In his defense...everybody love to see things ""personalized"" with their name, but I wonder if this obssession with ""his"" name on everything.. is some type of VANITY issue?

Why is it that when Donald Trump goes out to deliver a speech... fights brake out?
This is my first time witnessing such a mess on the campaign trail. It SUPER SUCKS!

If anyone would care to answer these questions it would be GREAT to be made privy to this information before casting VOTES! 

Hum...just wondering about this sort of stuff?",2016-07-29 07:15:37+00:00,0.9479,Positive,2016-07,NEGATIVE,0.9993610978126526
636,"The guy who shot up the night club was not a terrorist, he was a disgruntled self hating homosexual man, who’s religion told him to suppress and hate his sexuality.",2016-07-29 07:08:28+00:00,-0.5043,Negative,2016-07,POSITIVE,0.9665570855140686
637,F u trump,2016-07-29 06:50:48+00:00,0.0,Neutral,2016-07,POSITIVE,0.9965609908103943
638,He didn't give any DETAILS AND SPECIFICS on how he will do the things he said he will do,2016-07-29 06:23:22+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9994921684265137
639,is he getting nearsighted?,2016-07-29 05:52:18+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9985826015472412
640,What are you going to do about it? What is your plan?,2016-07-29 05:41:25+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9977746605873108
641,"Sooooooooooo boring. I tried, but this was too much. He needs a better speech writer - or at least he should've taken a leaf out of his wife's book.",2016-07-29 05:35:06+00:00,0.4939,Positive,2016-07,NEGATIVE,0.9995032548904419
642,I watched this ENTIRE speech and not a SINGLE truth was uttered. Trump is the biggest fuckwad ever to take a political stage. As for his followers... I didn't believe anyone could be more retarded than Trump... I stand corrected.,2016-07-29 05:35:01+00:00,-0.7145,Negative,2016-07,NEGATIVE,0.9993763566017151
643,Mr. Clementine here did nothing but fear-mongering for 75 minutes. It's a pitiful excuse for a presidential candidate,2016-07-29 05:30:26+00:00,-0.5927,Negative,2016-07,NEGATIVE,0.9995009899139404
644,"To be honest, in a trump supporter aspect, a main problem is the liberal media. Its clear to see that there is no transparency between the two candidates. Many trump supporters are against the establishment, trump was never part of it. Theyre against the corrupt media, so is trump. There is no possible way a wall will be built between mexico, but is it really that bad to have legal immigration? Thats why he mentioned the wall, because the intention was to keep americans safe and to keep us a singular nation with its own citizens. 

Everyone can come to america to be an american, its just the process of becoming one. I do believe that there should be a limit of years to wait for citizenship, so that people arent waiting for 15+ years for the process to be complete, thats just rediculous",2016-07-29 05:20:13+00:00,0.2101,Positive,2016-07,NEGATIVE,0.9981641173362732
645,is it me or did everybody in the audience look like they've been there since the 90s?,2016-07-29 05:18:09+00:00,0.3612,Positive,2016-07,NEGATIVE,0.9983602166175842
646,I think this is the worst nominee speech I've ever seen and the worst there ever has been.,2016-07-29 05:00:35+00:00,-0.8481,Negative,2016-07,NEGATIVE,0.9995038509368896
647,Such a liar...the percentage of Mexican immigrants is at the lowest ever since they are returning back home and have no desire to stay. They simply come to work the fields while people take advantage of them with disgraceful wages...,2016-07-29 04:54:06+00:00,-0.4325,Negative,2016-07,NEGATIVE,0.9987643957138062
648,I Can't Stand The Clinton Mafia... Just Google The List Of People They Had Taken Out Who Went Against Them. They Are Slippery Smooth Talking Snakes!,2016-07-29 04:35:53+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9994182586669922
649,Donald Trump Could easily Make us the greatest that we have been. We are running on the voodoo economy created in the 80s. Don't let us be oppressed anymore!,2016-07-29 04:27:51+00:00,0.6996,Positive,2016-07,POSITIVE,0.9938899278640747
650,prize plum.,2016-07-29 04:16:39+00:00,0.5106,Positive,2016-07,POSITIVE,0.9967929720878601
651,Can this guy please stop talking with his hands... All I hear is a lot of BS with endless hand movements.,2016-07-29 03:55:39+00:00,0.5106,Positive,2016-07,NEGATIVE,0.9995057582855225
652,"He did better here, but he is still awkward at this, and a bit scary!",2016-07-29 03:46:39+00:00,-0.6749,Negative,2016-07,NEGATIVE,0.9815722703933716
653,can't believe how many stupid fuckers are on here pitching bs for hill dog. I call her that because she was barking like a dog on live tv.,2016-07-29 03:45:30+00:00,-0.7003,Negative,2016-07,NEGATIVE,0.9994670748710632
654,"Can anyone tell me what his clear strategies and campaign are exactly? 'Cos i never understand his speech, or been wondering if he got any speech classes before.",2016-07-29 03:31:10+00:00,0.3818,Positive,2016-07,NEGATIVE,0.9995002746582031
655,Este wey esta loco y solo piensa en su dinero. el cree que es el mas rico del mundo  pero un Mexicano es el cuarto hombre mas rico del Mundo estoy hablando de CARLOS SLIM. el tiene 50 BILLONES DE DOLARES... mientras que este donald racista trump solamente tiene 3 billones jejejeje. el dinero no es el poder el poder esta en la mente y las palabras de las personas.,2016-07-29 03:04:07+00:00,-0.296,Negative,2016-07,NEGATIVE,0.9918700456619263
656,What did he say I fell asleep on all of it,2016-07-29 02:52:42+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9994921684265137
657,"remember, this guy scammed americans in the ACN pyramid scheme. The videos of him are on youtube, look it up.",2016-07-29 02:48:39+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9992635846138
658,Can you please pass me your CANCER? NO! I meant your CAN-SIR!,2016-07-29 02:42:33+00:00,-0.6616,Negative,2016-07,NEGATIVE,0.9979062080383301
659,If he rips apart this BLM bullshit ill be happy,2016-07-29 02:01:20+00:00,-0.4404,Negative,2016-07,NEGATIVE,0.9988345503807068
660,http://www.redbubble.com/people/yashillz/works/22641283-baby-trump-with-putin?asc=u,2016-07-29 01:50:17+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9911673665046692
661,Dark.,2016-07-29 01:35:25+00:00,0.0,Neutral,2016-07,NEGATIVE,0.9931636452674866
662,😂😂😂he is a joke he gon fuck shit up n turn shit upside dwn smh,2016-07-29 01:00:59+00:00,-0.7845,Negative,2016-07,NEGATIVE,0.999421238899231
663,"Lies, and the people stupid enough to believe them",2016-07-29 00:02:16+00:00,-0.7351,Negative,2016-07,NEGATIVE,0.9978218078613281
664,"Donald ""king of the birthers"" Trump.....where's your tax returns? Russia I hope your listening.
Fucking hypocrite. Kean/Kaine?.....what a complete moron, just shows how many other morons there are in America this clown got so far.",2016-07-28 23:34:08+00:00,-0.4515,Negative,2016-07,NEGATIVE,0.999077320098877
665,Well if Hillary is president she will bann violent video games. but if trumps president then it's the end of America pretty much.,2016-07-28 23:16:46+00:00,0.5267,Positive,2016-07,NEGATIVE,0.9972134232521057
666,This is pretty much the exact opposite of Obama's DNC speech. So much fear and dark depictions of America,2016-07-28 21:33:37+00:00,-0.0717,Negative,2016-07,NEGATIVE,0.999424934387207
667,Are there enough racist and scared mother fuckers in America that will vote for this peace of shit?,2016-07-28 20:31:04+00:00,-0.8827,Negative,2016-07,NEGATIVE,0.990349531173706
668,"You bunch of guine's yes he's gonna bring a few jobs back to increase trade, but he's going to let the corporation's pay slave level wages.",2016-07-28 20:14:38+00:00,0.2263,Positive,2016-07,NEGATIVE,0.9994639754295349
669,trump could eat a dick come to flatbush brooklyn and make a change shout out bernie sanders we from the same hood,2016-07-28 20:14:26+00:00,-0.5106,Negative,2016-07,NEGATIVE,0.9960992336273193
670,"I watched Hillary Clinton's speech, I tried to finish watching it and I couldn't finish it because of the lying she said towards this great man",2016-07-28 18:18:20+00:00,0.3559,Positive,2016-07,NEGATIVE,0.9994868040084839
671,I have never seen him give solutions to our problems. America needs to wake up from this.,2016-07-28 18:04:19+00:00,-0.25,Negative,2016-07,NEGATIVE,0.9994950294494629
672,"The way he keeps saying, ""Law and order"" is actually terrifying.",2016-07-28 18:02:46+00:00,-0.5719,Negative,2016-07,NEGATIVE,0.9987120628356934
673,hilary clinton es lo mejor para usa so trump no va a quedar😀😀😀,2016-07-28 17:51:46+00:00,0.6151,Positive,2016-07,POSITIVE,0.9986504912376404
674,Mr . Fix It SMH-ROTLMAO : )).,2016-07-28 17:24:59+00:00,0.0,Neutral,2016-07,POSITIVE,0.9942638278007507
675,"This man's ego is so enormous , it will take 2 white houses just to fit his big head in.",2016-07-28 17:01:02+00:00,0.3612,Positive,2016-07,NEGATIVE,0.998619556427002
676,"new jobs, new wealth...he hasn't even gone into detail on how yet and I'm 25 minutes in. all he is saying is what will happen if u vote for Hillary. Trump I didn't know you were the all seeing God. 
-__- He's running entirely on the premise of bashing his opponent and fear. no presidency has been perfect but Obama's administration have improved a shitty situation that handed to him 8 years ago from don't forget..Republicans. Dems stay trying to do damage control after Republicans screw up the place. Safety at home...I feel like he's talking about Black Lives Matter and the cop killings. it wasn't BLM who did it, he is spreading lies, there hasnt been BLM protesters going into predominantly white neighborhoods 'threatening the lives' or as he puts it 'their way of life'. If he wins we are screwed. I was all for Bernie but there is no way on God's green earth I'm not voting AGAINST this guy.  Ugh.",2016-07-28 16:23:32+00:00,-0.962,Negative,2016-07,NEGATIVE,0.9994889497756958
677,"This is a unbiased opinion on who you should vote for. 
Vote for trump if you have a more pessimistic view of America. When you look at the current state of America you see hell. 
Vote for Hillary if you have a more optimistic view and you have bright hope for future and don't see a problem in America or you see it's problems but the greatness of our country out shadows it. ",2016-07-28 15:55:17+00:00,-0.0698,Negative,2016-07,POSITIVE,0.9983749389648438
678,"TRUMP DUMP IS THE KKK!!!! THE GOOD OLD DAYS WENT WITH SLAVERY AND NOW TRUMP BRINGS THE HOODS OUT!!! WOW!! I AM NOT LOOKING FOWARD TO SLAVERY!!!!""MASTER TRUMP""!!!!",2016-07-28 15:10:23+00:00,-0.4344,Negative,2016-07,NEGATIVE,0.999061644077301
