,Comment,timestamp,sentiment,sentiment_label,year_month
1503,You people say America will go to hell if Trump wins.. but yet you're not the ones in politics sitting behind a desk taking calls all day long and are in control of a country and probably never will. You people don't know shit so quit acting like you do.,2016-07-30 07:56:10+00:00,0.7953,Positive,2016-07
1504,Who is voting for Trump??? I don't see anyone who actually like him but why is he winning at the polls after DNC? It is so frustrating ! Please please please look at his track records.,2016-07-30 07:53:10+00:00,0.8942,Positive,2016-07
1505,So pathetic! the clown have spoken.,2016-07-30 07:40:30+00:00,-0.6468,Negative,2016-07
1506,"Donald, why do you ship YOUR manufacturing jobs oversees to countries like China, Bangladesh and Mexico?!",2016-07-30 07:18:37+00:00,0.4199,Positive,2016-07
1507,What were people saying about Obama and a teleprompter?,2016-07-30 06:35:50+00:00,0.0,Neutral,2016-07
1508,Russia loves you Donald!  China loves you!,2016-07-30 05:39:11+00:00,0.8395,Positive,2016-07
1509,The greatest Republican President was President Ronald Reagan there will never be another like him this idiot doesn't have a clue on how to lead America he just talks and talks talks and talks a lil more How do you mock a disabled reported How do you discriminate against Muslims and Hispanics trying to deport 11million undocumented people back man please you aren't presidential and you don't care about nobody but your self your the worst presidential nominee for President in America history😂😂😂😂😂😂😂😂😂😂😂,2016-07-30 05:22:07+00:00,0.9894,Positive,2016-07
1510,"Horrible death and destruction speech. One misleading incorrect statement after another. No love. No hope. No WAY would I vote for him. Well, I gave it a chance. I am switching parties.",2016-07-30 04:14:22+00:00,-0.9,Negative,2016-07
1511,crisis? are you stupid trump?,2016-07-30 04:12:32+00:00,-0.8343,Negative,2016-07
1512,holy shit we really could be going down the darkest timeline couldn't we,2016-07-30 02:53:12+00:00,-0.7783,Negative,2016-07
1513,this man is so close to becoming a Adolf Hitler it isn't funny,2016-07-30 02:52:59+00:00,-0.3412,Negative,2016-07
1514,Make America Great Again Please!,2016-07-30 02:19:44+00:00,0.7712,Positive,2016-07
1515,What a dick....A simple man for simple people.,2016-07-30 02:19:40+00:00,0.0,Neutral,2016-07
1516,His face is amazingly punchable,2016-07-30 01:49:53+00:00,0.0,Neutral,2016-07
1517,only one way to achieve this and that's with a iron fist.do we really want that ?my god people,2016-07-30 01:48:19+00:00,0.4005,Positive,2016-07
1518,Trump Says He Wanted to 'Hit a Couple of Speakers So Hard',2016-07-30 01:24:48+00:00,-0.2183,Negative,2016-07
1519,I'm looking forward to the debates!,2016-07-30 00:34:23+00:00,0.0,Neutral,2016-07
1520,very aweosome,2016-07-29 23:00:10+00:00,0.0,Neutral,2016-07
1523,"xenophobic butt head this trump guy is an idiot he spouts of his racist sexist rhetoric but never adds any true depth in how it will be done. it would take a complete moron to believe this rubbish.  at this time hes just dividing america along race lines and race wars never provides winners or losers just a lot of dead family members.  your last civil war was a disaster that cost many lives a race war today will jut crate many more lives wasted why! because a big mouth idiot decided he wanted to become a president.  trump dont give a fuck about america, hes in it for the money he can screw into his businesses from the nations purse.",2016-07-29 22:34:56+00:00,-0.9956,Negative,2016-07
1524,"trump has no genitalia.  go to ""no pee pee"" on YouTube.  he admits it.
😁😁😁😈",2016-07-29 22:03:55+00:00,0.9001,Positive,2016-07
1525,"Ok, ok, its all about fear and disaster, so what do you propose Mr Trump? A wall?",2016-07-29 21:37:29+00:00,-0.8253,Negative,2016-07
1526,This guy's a fucking moron.,2016-07-29 21:05:34+00:00,-0.5413,Negative,2016-07
1527,He sounds like my cousin Vinnie...and did he just end the speech with I LOVE YOU? wtf???,2016-07-29 20:48:19+00:00,0.6801,Positive,2016-07
1528,For his plan of 'making America great again': a country can't develop much when it's citizens stopped doing that 30 years ago.,2016-07-29 20:35:14+00:00,0.4939,Positive,2016-07
1530,"My God, what the hell is going one in the USA? We in Holland love the USA, but  what now? Are we not togher anymore?",2016-07-29 20:25:39+00:00,0.224,Positive,2016-07
1531,"Let me summarize ""FEAR MONGER FEAR MONGER ISIS FEAR MONGER ISIS MAKE AMERICA GREAT AGAIN  I AM THE ANSWER TO ALL YOUR PROBLEMS JUST DONT ASK ABOUT MY POLICY""",2016-07-29 20:16:40+00:00,-0.886,Negative,2016-07
1532,"random canadian reporting in here. i just want to say to anyone from trump's campaign that may read this. you need to emphasize (reference to starting around speech 51:00), you need to emphasize putting money into the lower/middle class pockets. you need to speak to these people directly and say that you will instill fair trade laws that will positively affect their daily lives by requiring money goes to them rather than concentrating to corporations which do not spread wealth back to usa citizens. i believe if you do this and truly seek this, the lower/middle class will improve.

when we outsource to other countries, a benefit of free market capitalism, we maxmize net profit to corporations, but they do not spread the wealth back to usa. they hold onto it and invest it into making more money, but there is no focus on usa citizens and increasing their wealth. that is not the way to stimulate national economy (that is focus on global economy). that is how you benefit the elite. if we required that corporations build locally and force them to make less profit, they will find ways to increase net profit in this model, and we will see more wealth spread back to citizens.

you need to appeal to the logic that free market capitalism eventually leads to one master corporation that holds all the wealth. if they do not pay divend cheques to citizens, where does all this money they make go? its not possible for it to increase wealth of usa citizens if the citizens are not able to spend more money in the same economy. sure chinese welded metal results in a cheaper product, but how can citizens afford that if the money savings dont go back to them? there are many problems here and trump is ALMOST appealing to this notion, but he is missing the critical focus and emphasis on putting the money into usa citizens. he is appealing to this, but he needs to better highlight why the corporations are concentrating wealth but not spreading it back. you have to make the citizens aware of why concentrating wealth to corporations does not help individual citizens except for the 1% that have access to the concentrated wealth.

thats my opinion anyway. i hope some are able to derive logic from it.",2016-07-29 20:15:23+00:00,0.9963,Positive,2016-07
1533,"SO THIS NARCISTIC SOCIOPATH SHAMELESSELY LIEING FOR ANOTHER 75 MINUTES? :D
I GUESS WE ALL KNOW WE WONT TRUST IN A REPUBLICAN 1 % GUY AND NEITHER FOR HILLARY WHICH IS BASICALLY THE SAME.
JILL STEIN IS THE ONLY CHOICE FOR LIFE ON THIS PLANET.
LETS BE REAL, ENOUGH RED AND BLUE SLAVERY, WE ALL WANT GREEN IN 2016.
WE ALL WILL VOTE JILL STEIN",2016-07-29 19:57:15+00:00,-0.5735,Negative,2016-07
1534,Have you all heard of a phrase: Judge a man not by his words but by his action. Look at Mr. Trump's track record. He's not to be trusted. Plain and simple. A man who filed bankruptcy for 4 times and divorce twice is not a man who honors commitment and responsibility.,2016-07-29 19:54:34+00:00,0.6725,Positive,2016-07
1535,"MR. TRUMP WILL FIX WHAT'S WRONG WITH THE U.S.A. BELIEVE ME, THE DUDE IS LEGIT!  LOOK AT ALL THE SUCCESS HE HAS HAD IN LIFE, HE SUCCEEDS IN EVERYTHING HE DOES, THIS MAN IS NO FOOL,  YET TIME AND TIME AGAIN ,  THE VOTERS GET IT WRONG, NOT THIS TIME BUBBA. MR. TRUMP 2016...............IT'S ALL YOU SIR!  ENJOY THE WHITE HOUSE",2016-07-29 19:35:23+00:00,0.8236,Positive,2016-07
1536,The president of United States of America.,2016-07-29 19:13:14+00:00,0.4215,Positive,2016-07
1537,What a horrible speech.  Sounds like he wants more Law and Order shows.,2016-07-29 19:09:47+00:00,-0.25,Negative,2016-07
1538,"All Americans!  Please get into the habit of calling him as the next President of USA, because he is going to surprise everybody of the nation by taking the oath of President on the most memorable day in American history, 20th January, 2017. The breaking news on the American news channels may give heart strokes to his opponents.",2016-07-29 18:56:56+00:00,0.8356,Positive,2016-07
1539,a bunch of idiots gathered celebrating stupidity...,2016-07-29 18:50:47+00:00,0.2023,Positive,2016-07
1540,So many people on this thread cannot spell or use complete sentences that I wonder how you can form complete thoughts or form sensible arguments. No wonder you think Trump should be the next president. You can't think.,2016-07-29 18:17:46+00:00,-0.5719,Negative,2016-07
1541,"Politically Correctness = Racism, what a moron. Blaming Obama for all the killings, maybe it has something to do with the unstable people carrying guns. Gee, he didn't mention the police officer that killed an innocent man.",2016-07-29 18:07:33+00:00,-0.9666,Negative,2016-07
1542,Where exactly does he actually offer any solutions or plans for the future he is a complete idiot,2016-07-29 17:42:05+00:00,-0.3818,Negative,2016-07
1543,This is the same guy that said in an interview that he would date his own daughter if he wasn't the father! Fucken disgusting!,2016-07-29 17:05:47+00:00,-0.6103,Negative,2016-07
1544,I wonder if trump's speech is dumbed down for his audience... But then again he sounds much better here than most of his interviews...,2016-07-29 16:39:00+00:00,0.4854,Positive,2016-07
1545,Nations will respect us again when Trump wins Obumma has destroyed our nation armed forces all the obove take America back go Trump !!!,2016-07-29 16:30:02+00:00,0.6679,Positive,2016-07
1546,"I'm in the process of obtaining my citizenship ...wow, love this country, and cant wait to be able to vote!!!   Astonishing that this guy calls his opponent a liar... when everything I know about him. makes him about the biggest liar I have ever heard!  Honest...whatsup folks...can this country afford his nasty mouth? ... and a guy who has hardly ever even read a book...how about the Constitution?   You read that ??  He sounds reasonable only when using a teleprompter  with a speech written by his well-paid staff...    I Cant wait to vote!!!!",2016-07-29 16:20:25+00:00,-0.6517,Negative,2016-07
1547,"Did you know that 68% of the speech was statistics? The other 32% was full of him saying ""we're gonna fix that."" In fact, of the 200,000 who watched this video, nearly 150,000 contemplated moving to another country. We're gonna fix that!",2016-07-29 15:33:05+00:00,0.0,Neutral,2016-07
1548,"I think I have an amazing idea: what if there was a system in place that would only allow educated, well-informed people to vote? Oh right, because every nomination would be a landslide. And the liberal sheep believe that everybody should be equally free and granted the same rights, no matter how absolutely fucking stupid you are!",2016-07-29 15:30:05+00:00,0.7389,Positive,2016-07
1549,We need Donald Trump for the presidency,2016-07-29 15:22:30+00:00,0.0,Neutral,2016-07
1550,Nice,2016-07-29 15:20:24+00:00,0.4215,Positive,2016-07
1551,"FULL FLEDGED LIAR JUST LIKE HIS WIFE SHE LIED ABOUT HER DEGREE SO HER WEBSITE WAS TAKEN DOWN.  THIS ENTIRE FAMILY VALUES PRINCIPLES AND FOUNDATION IS BUILT ON LIES.  THIS FIRST CLASS CLOWN WILL NOT WIN BECAUSE HE IS A LAST CLASS BUSINESS MAN WHO DOESN'T HAVE A CLUE.   THE PRESIDENT HAVE 7 ROLES.  HE MIGHT PULL THIS ONE OFF: 5. Legislative LeaderOnly Congress has the actual power to make laws, but the Constitution gives the president power to influence Congress in its lawmaking. Presidents may urge Congress to pass new laws or veto bills that they do not favor.Examples of Responsibilities:Inviting members of Congress to lunch in the White House-KNEE JERK RESPONSESigning a bill of Congress-KNEE JERK REPONSEMaking a speech in Congress-KNEE JERK RESPONSE",2016-07-29 15:05:54+00:00,-0.9553,Negative,2016-07
